clean,label
gelisah badai gemuruh riuh sesak lu bipolar kambuh selamat nafastremorcemasketakutanselfharm,1.0
gelisah banget gue,1.0
banget gelisah hati umami mami,1.0
dismayed cemas lupa kecewa andal amarah,1.0
gelisah banget pagi,1.0
gelisah kalo,1.0
cemas takut enggak suka guys takutin gelisah kayak tau bingung sedih nya egk tpie bobo,1.0
banget gelisah hati temu lantas,1.0
gelisah asa suka,1.0
kayak bawa mulu gelisah enggak kalo tenang cowok sakit cewek langsung asa nya,1.0
asa mikir anteng gelisah banget tidur pikir hati enggak tau bangun tenang gin kagak serasa numpuk,1.0
gelisah banget kayak allah minggu gangerti aaa,1.0
dansa gelisah hati moga patah kecewa hasil lengkap padu kepal ujung indah,1.0
gelisah banget malam kalo tenang beda,1.0
gelisah resah sedih tenang orang tampak happy takda problem senyum lempar juta pendam,1.0
gelisah banget hati cemas keluarga enggak allah malas nyaman lebaran ketemu ditanyain macemmacem apaapa fak,1.0
tau cemas enggak aneh kalo orang malas tahap tetiba masuk komunikasi lainrasa,1.0
gelisah mulu cemas capek overtingkingcape pokok,1.0
gelisah banget bgsd,1.0
banget cemas kayak enggak gue kalo is out my umur time serius tambah injak running,1.0
moga gapapa cemas gin aduh besok presentasi,1.0
gelisah pagi sumpah,1.0
enggak gelisah tidur mulu pls drtd,1.0
gelisah banget takut gue tuh degdegan np piket,1.0
tidur allah doang gelisah enggak ken nang bikin suka bete,1.0
gelisah banget enggak nya jantung gaenak kencang gelisahin cemas tau asa tibatiba deg an,1.0
pasrah banget cemas takut gue nya fase,1.0
gelisah pas coba khawatir ikhlas esok hidup kabar ubah kegelisanku lekas pergi,1.0
haha gelisah bawa,1.0
gelisah tidur enggak suka duh,1.0
cemas sakit kepala hebat gelisah hati moga patah kecewa hasil lengkap padu kepal ujung indah,1.0
hati tenang nya allah gelisah ken nang capek sesak pusing overthinking pasuk ruang,1.0
gelisah resah gundah,1.0
gelisah banget,1.0
gelisah banget nang malam sakit gua tbtb lemah jiwa loh bengong dih,1.0
cemas normal ilangin sihplease want be,1.0
gelisah banget kayak enggak enak tenang asa anjir galau karuan campur aduk merana,1.0
gelisah menyerahhanya,1.0
nang gelisah banget cemas aneh sedih nya teuing naon kabeh,1.0
gue gelisah mulu capek,1.0
gelisah banget hati gatenanggg asdmekendd,1.0
cemas radarada,1.0
banget enggak cemas moga kalo cuman harap,1.0
tenang biar gelisah takut enggak bawa nya mulu mood gin ku baca au rl maksud suasana turun topik mental illness harihari tenangdan,1.0
cemas pagi jalan tuhan kasih siang rabu puasa kelas kejar target pindah kuis mesra data buka,1.0
gelisah gemeteran puyeng mantap sobat,1.0
gelisah enggak main sch candu hp ngilanginnya,1.0
banget cemas enggak hidup suka coba tuhan kali hasil stres andal berkepanjangandepresi malammerasa gelisahudah bangkit zonk hei serah,1.0
gelisah enggak usia,1.0
gelisah serba salah mundur sayang maju ragu diam resah,1.0
cemas tonton gelisah banget tidur enggak bingung enak bawa,1.0
banget cemas gue benci begadang lagibingung,1.0
gelisah gin minggu,1.0
gelisah sedih tibatiba gin kemarin my adf cemas kayak takut enggak tau bawa kalo degan asa khawatir tunggu deg skripsi lo sidang paham beda dicemasin,1.0
gelisah pikir hidup,1.0
gelisah banget kayak enggak ra tbtb paaan gblok,1.0
gelisah resah,1.0
kayak bawa nya mulu gelisah enggak bikin tenang minggu,1.0
haa gelisah hati kayak enggak tau sedih turun gundah senang kompromi isi gondola wahana,1.0
enggak tau tenang gelisah banget anjing tbtb suka sumpah alas,1.0
gelisah takut benerbener,1.0
gelisah gue malas faaak,1.0
gelisah bikin mulu anjg,1.0
gelisah enggak biar tonton youtube,1.0
cemas enggak mata mulu kepala henti munculin tatap,1.0
banget enak harap orang hidup gelisah enggak main sch candu hp ngilanginnya,1.0
mah biar cemas istirahat kadang lihat mikir capek stres ujung besok entar kudu ijo tpinya wes sikluse huhuuuuuu,1.0
gelisah tunggu bahagia lambat pendek,1.0
gelisah banget bawa kalo kepala penuh gila isi turu wkwkw,1.0
muncul gelisah asa suka,1.0
banget gelisah tidur enggak kalo neng plis wajar,1.0
salah enggak tau aneh gelisah malam,1.0
ketidakpastian diam cemas takut tau harap tunggu,1.0
gelisah banget gue jujurly,1.0
gelisah enggak jujur lo hh,1.0
cemas situasi emosimangkek haram bajing gelisah hadap engkau bayang siksa,1.0
gelisah asa suka,1.0
gelisah hati ken tenang khawatir lagu ku tiada gelisahakan jelang jalan yesusmaka nyanyi esok nangissoalnya melakukannyamaaf tuhan,1.0
banget gelisah gue suka huftt,1.0
gelisah asa suka,1.0
cemas harap,1.0
gelisah banget gue jujurly,1.0
cemas gua gelisah banget enggak tau sedih maaf jalan sok sorry kasih but ekspektasi pengin akun cin sesuai blkngn nyerah panikcin really try hard gagalmaaf positif,1.0
gelisah gemeteran puyeng mantap sobat,1.0
gelisah gua,1.0
gelisah enggak tibatiba ngerjain waswas apaapaanhadeh,1.0
gel gelisah tidur bangun degan coba,1.0
cemas banget hati enggak tau sedih asa patah alas,1.0
gelisah ah uh mmhhh,1.0
cemburu gagal gelisah hati moga patah kecewa hasil lengkap padu kepal ujung indah,1.0
jalan hidup gelisah gin eh,1.0
kayak kalo asa cari perhati ki gelisah tidur pikir benerbener coba jam posisi kunjung lelap ngendaliinnya,1.0
banget cemas gue anjir,1.0
cemas kayak takut enggak tau suka guys takutin,1.0
asa gelisah sedih lihat suka anak hasil keluh lelah urus badan ampun,1.0
malas kerja cemas rasai turun butuh terjun jaga,1.0
gelisah resah iring,1.0
cemas enggak,1.0
cemas enggak tenang nya mikir biar gampang menit caraa mikirrin negatif hidupp pikirin,1.0
gelisah kayak enggak bawa tenang nya mulu,1.0
gelisah banget takut gue tuh degdegan np piket,1.0
salah kalo baca gejala kasih skripsi mens gelisahka gelisah banget kayak nyaman emosi pms senggol sitik nanges istighfar banyakbanyak nduk,1.0
susah hati gelisah moga enggak tenang asa tuhan buruk firasat,1.0
cemas overtingkingcape pokok gelisah kayak enggak ken tunggu capek selesai cepat dtng huuhh,1.0
gin gelisah enggak tau hmm maua kapai,1.0
cemas harap entar vers,1.0
banget enggak gelisah tidur pergi,1.0
gelisah gegana speecheles,1.0
capek gelisah mulu,1.0
gelisah resah iring,1.0
cemas enggak gue malam kadang kalo bikin sakit mikir mual kepala suka perut overthinking gelisahtiap aktifitas,1.0
banget gua cemas enggak tau kalo sedih langsung orang tuh cari suka gasuka,1.0
bangun gelisah tidur pergi,1.0
gelisah gin eh,1.0
gelisah tidur takut bawa kadang kalo degan mulu allah nafas berat bangetkenapa yakaya,1.0
gelisah resah restive,1.0
gelisah cemas kayak takut enggak tau sedih khawatir tibatiba gin kemarin my adf,1.0
gelisah tidur bangun coba degan mulu cemasdeg,1.0
tenang hidup gelisah gue mulu,1.0
gelisah tidur pergi,1.0
banget tidur kayak enggak tau pikir cemas bikin,1.0
gelisah banget dekdekan yaaku,1.0
rasai gua cemas enggak tau kalo sedih langsung orang tuh cari suka gasuka,1.0
cemas sil,1.0
fess gelisah malam tenang selamat pagimelalui,1.0
merasana gelisah galau merana,1.0
banget tidur kayak pas bangun langsung jelek gelisah pikir hidup,1.0
gelisah resah sedih tenang orang tampak happy takda problem senyum lempar juta pendam,1.0
gelisah resah,1.0
banget gelisah hati gue cowok fwb nenangin,1.0
gelisah banget tidur pikir enggak,1.0
banget gelisah hati cemburu kecewa gagal,1.0
gin gelisah enggak bikin tenang minggu,1.0
gelisah salah resah maaf,1.0
cemas takut,1.0
gelisah menyerahhanya,1.0
banget cemas kayak enggak gue kalo is out my umur time serius tambah injak running,1.0
enggak tau banget cemas,1.0
gelisah banget enggak gue bikin asa orang mood kemarin sensitiv parah kaget kejut otak ledak sasar turuntpi syukur drama perkuliahaan slesai,1.0
gelisah takut with me gua going puncak stres berisik after out my friends yesterday that makes feel kinda better yes anxiety aktif but well hope ill gain some weight this badai bismillaah,1.0
gelisah istirahat kayak ganjel,1.0
capek gelisah mulu napasii,1.0
enggak khawatir banget cemas keluarga gue bikin mikir ayah pintar like ekspektasi huhu,1.0
banget gelisah tidur enggak nyenyak biar tips relax,1.0
gelisah banget hati gatenanggg asdmekendd,1.0
gelisah catia sabtupresntasi statin sabtuon going laprak pskelaprak potugas tugasdan sekarsng clear latih produk hahahahmantab mode nyantuy dahal did dalem haha,1.0
takut tau harap tunggu diam cemas enggak bawa langsung suruh simak berjamjam,1.0
merana gelisah lupa kau galau obat adlah dngn brdoa tuhantapi knapa,1.0
ragu cemas kalo jodoh utuh,1.0
gin gelisah takut tiada jalan hidup selesai huru hara arah,1.0
banget cemas takut doa doanyaaku hehehe bgtpokoknya,1.0
banget enggak gue kalo is out my time serius tambah injak running cemas kayak rasai bawa gin hidup an fase umur hasilin ovethingking,1.0
bikin pikir cemas besok,1.0
tunggu ketidakpastian cemas harap,1.0
gelisah banget tidur bawa nya mulu kemarin gaenak cemas capek overtingkingcape pokok,1.0
gelisah pas coba khawatir ikhlas esok hidup kabar ubah kegelisanku lekas pergi,1.0
pikir gelisah kayak enggak tau nang bingung kadang rl suka keringetan pusing panik guys rada berisikngga kondusif reaksi cont,1.0
enggak cemasceritamu cemas cerita tulis skenario,1.0
enggak kabar gelisah galau merasana,1.0
cemas hantu,1.0
enggak bingung kemarin gelisah tau sakit kene dada gila hm,1.0
gelisah,1.0
tenang tbtb gelisah enggak tau kecewa kaget sadar rendah ekspektasiku urung,1.0
gelisah banget enggak tau bawaanya,1.0
tidur gelisah banget pikir enggak tuh tuntas,1.0
gelisah tau harihari penuh pasu arahsemoga butuh kelibihan,1.0
cemas mudah kendali dengar,1.0
pikir banget cemas keluarga gue bikin mikir ayah pintar like ekspektasi huhu,1.0
cemas takut ken orang me suka time tipe gelisah pikir enggak tau panik,1.0
cemas kemarin mati istri sadar kaku,1.0
banget malam tenang beda gelisah mundur enggak kalo bilang teman apaapa tenangin teliti lamaits oke bom nyusun skripsiits wisuda rencanagakpapa magang,1.0
kayak ibadah gelisah banget nang malam sakit gua tbtb lemah jiwa loh bengong dih,1.0
gelisah hati gua kemarin buruk kelar tugas,1.0
gelisah hati enggak gue bawa pas mulu allah penuh anxious rumah marah ati kea akdhsksks dengki,1.0
cemas aneh jantung suka doang gelisah mundur enggak kalo bilang teman apaapa tenangin teliti lamaits oke bom nyusun skripsiits wisuda rencanagakpapa magang,1.0
hati gelisah tenang,1.0
banget kalo beda gelisah malam tenang selamat pagimelalui,1.0
cemas kalo suka was rumah gaksi,1.0
cemas tremor,1.0
banget tidur pikir enggak tau cemas kayak rasai bawa gin hidup an fase umur hasilin ovethingking,1.0
gelisah banget tidur bawa nya mulu kemarin gaenak cemas capek overtingkingcape pokok,1.0
gelisah banget gue cemas kalo aduh jadwal kemarinkemarin susun rapi biso colong,1.0
gelisah banget pikir enggak tuh tuntas,1.0
gelisah banget pikir cemas rasai bilang semangat capek gas jujursih capeeeee plan abcdefg,1.0
gelisah tidur jaya online at what is wrong with me,1.0
allah hilang gelisah hati cemburu kecewa gagal,1.0
banget tidur pikir cemas kayak enggak tau,1.0
banget gelisah hati umami mami,1.0
gelisah pikir enggak tau panik,1.0
cemas kalo suka was rumah gaksi,1.0
gelisah hati enggak gue bawa pas mulu allah penuh anxious rumah marah ati kea akdhsksks dengki,1.0
pagi gelisah banget tidur enggak gue pas kepala sumpah suruh kelar pusing,1.0
cemas takut pasrah,1.0
gelisah tidur gue pagi,1.0
gelisah istirahat kayak ganjel,1.0
resah ken gelisah hati enggak gue bawa pas mulu allah penuh anxious rumah marah ati kea akdhsksks dengki,1.0
gelisah panik,1.0
gelisah tau tbtb cemas enggak tenang nya mikir biar gampang menit caraa mikirrin negatif hidupp pikirin,1.0
gelisah batin rasanye,1.0
gelisah kayak enggak bawa tenang nya mulu,1.0
gelisah salah resah maaf,1.0
suka gelisah takut kalo langsung asa orang rumah obrol motor,1.0
cemas asa tibatiba gelisah banget moga enggak tau tuh gaenak deg an daritadi,1.0
gelisah,1.0
banget moga tuh gaenak an daritadi gelisah takut enggak tau degan sakit kali capek deg acas perut ah hah,1.0
gelisah hadap engkau bayang siksa,1.0
enggak malam kadang kalo mikir mual perut overthinking gelisahtiap aktifitas cemas kayak takut gue bikin sakit nya tuh kepala suka buruk dampak,1.0
gua banget cemas enggak tau putus apaapa asih ambil,1.0
banget cemas tidur takut gue bangun langsung gin gasuka anjir cemascemas wehh,1.0
gelisah kalo an blank keti acakacak,1.0
gelisah banget anjir napas,1.0
cemas,1.0
gelisah kemarin,1.0
gelisah thr tukin koe,1.0
enggak tau gelisah mulu puasa loh padal,1.0
gelisah banget kayak enggak enak tenang asa anjir galau karuan campur aduk merana,1.0
cemas kadang syukur depansetidaknya amal,1.0
bikin minggu gelisah banget enggak tenang gua sialdaritadi,1.0
salah malam gelisah kayak enggak tau aneh ganjal,1.0
aduh cemas suka,1.0
banget cemas enggak tau gua,1.0
allah gelisah banget susah hati enggak sakit orang hidup hilang iri tips kepo aka any,1.0
banget yaallah tidur cemas kayak enggak,1.0
gelisah beda giniiiii,1.0
cemas tbtb suka,1.0
asa mikir anteng gelisah banget tidur pikir hati enggak tau bangun tenang gin kagak serasa numpuk,1.0
enggak gue stop gulana gelisah gundah haa,1.0
cemas mudah kendali dengar,1.0
gelisah beda giniiiii,1.0
eh gelisah gin hmm,1.0
gelisah banget,1.0
banget enak kapai down ngapa sosmed cemas enggak kalo tuh muncul gin bilang mental an lo hebat overthinking help sore hebattt,1.0
banget cemas kalo dingin sakkit panas sesak lu bipolar kambuh selamat nafastremorcemasketakutanselfharm,1.0
tibatiba hati cemas enggak tau asa deg an gawe,1.0
gelisah astagfirullah,1.0
banget cemas asa tuh tangan percaya degdegan benar lemes bangga fasefase,1.0
banget enggak gelisah tidur pergi,1.0
gelisah kalo an blank keti acakacak,1.0
cemas enggak tau orang gua pikir hati kayak rasai gue tuh otak bahagia campur aduk inti capesedihkeselgelisah travelling detik,1.0
tidur enggak gelisah banget pikir kayak takut sedih bikin otak ledak penuh stres campur aduk,1.0
cemas kecewa dismayed,1.0
cemas ketidakpastian gelisah harap orang khawatir tunggu doa setia unik tangis bahagia manusia,1.0
besok pikir cemas bikin,1.0
kayak takut ketemu ekstrovert kesini lho cemas enggak tau kalo sedih langsung orang tuh cari suka gasuka,1.0
gelisah gegana speecheles,1.0
banget pikir cemas enggak tenang kepala sabar pusing obat whyyyyyy nyemangatin pelanpelan,1.0
gelisah tau tbtb cemas enggak tenang nya mikir biar gampang menit caraa mikirrin negatif hidupp pikirin,1.0
cemas,1.0
gelisah mulu puasa loh padal,1.0
muncul gelisah asa jiwa beda anggap managerku layak usia tua tarik,1.0
banget cemas gue nya fase takut otak teman gelisahterkunci gerakberkecambuk debat brisik putus resiko,1.0
enggak bikin minggu gelisah tenang cari tani sepimenghempas dihatimencoba diriyang khianat,1.0
banget gelisah hati bikin asa sensitif,1.0
gelisah resah orang pagi gin like nothing dewasa yasemalem gelisahbesok happened,1.0
rasai kerja cemas malas trauma momen,1.0
eh gelisah gin hmm,1.0
banget tau gue degan tuh gin suka deg gelisah salah enggak aneh asa nya gua baca cari google jaga hilang nugas luang novel dangkrak ecek calender sibuk,1.0
gelisah banget,1.0
cemas enggak mikir gue nang bikin nya khawatir au like sender explain tags literally brutal,1.0
gelisah serang,1.0
gelisah serang,1.0
banget gelisah hati tau tahan allah semangat berjalanhari berlaluseiring terlukaaya kau uji sabar terjadiampuni lemah hilang juang,1.0
gelisah sedih lihat suka anak hasil keluh lelah urus badan ampun,1.0
gelisah tau mood badan cepat arah kujur acakacakan,1.0
cemas nang ra rasane mesti sono kabeh balasane harga digawe disepeleke siapsiap wae kuwi penak gelisah thr tukin koe,1.0
haa gelisah hati kayak enggak tau sedih turun gundah senang kompromi isi gondola wahana,1.0
gue gelisah kayak kalo mulu gin kebnykan dosa,1.0
gelisah lesu lapar lemas,1.0
mama cemas enggak gue malam kadang kalo bikin sakit mikir mual kepala suka perut overthinking gelisahtiap aktifitas,1.0
gelisah tenang cari tani sepimenghempas dihatimencoba diriyang khianat,1.0
gelisah banget gue aneh degan tuh gin suka hati cemas enggak tau asa deg an gawe,1.0
cemas sil,1.0
enggak tidor gelisah tau sakit kene dada gila hm,1.0
tunggu ketidakpastian cemas harap,1.0
banget gue gelisah asa pelan bicara,1.0
cemas rumah,1.0
gelisah resah hantu,1.0
gelisah,1.0
gelisah banget kayak allah minggu gangerti aaa,1.0
gelisah hadap bayang siksa,1.0
cemas nian laju,1.0
kayak banget tidur cemas enggak enak bawa tonton,1.0
banget gelisah tidur enggak suka duh,1.0
serba cemas enggak sedih neng dadak santai semangat lesu suka dada hahaha,1.0
cemas nang harap,1.0
banget hidup kali gelisah cemas enggak aneh kalo jantung suka doang,1.0
gelisah banget kayak enggak anjir tugas gabut munculbiasanya seninselasa deadlinenya rabukamis,1.0
banget enggak hidup kali cemas kalo suka was rumah gaksi,1.0
gelisah kabar cemas enggak galau,1.0
bangun gelisah tidur malam jam bbrapa hehe bun,1.0
gin gelisah enggak tau hmm maua kapai,1.0
gelisah catia sabtupresntasi statin sabtuon going laprak pskelaprak potugas tugasdan sekarsng clear latih produk hahahahmantab mode nyantuy dahal did dalem haha,1.0
